pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
737.521277,931.783422,992.840426,905.794118,819.223404,504.403743,979.223404,154.991979,1319.648936,735.419786,920.181021,843.581862
809.010638,946.221925,1105.180851,911.569519,856.670213,527.505348,979.223404,152.104278,1197.095745,749.858289,1005.242158,843.581862
911.138298,931.783422,1200.500000,885.580214,904.329787,536.168449,1003.053191,146.328877,1091.563830,787.398396,1100.510633,837.803371
1006.457447,928.895722,1312.840426,839.377005,979.223404,547.719251,1043.904255,149.216578,904.329787,848.040107,1188.974216,826.246388
1101.776596,928.895722,1384.329787,810.500000,1040.500000,550.606952,1060.925532,137.665775,771.563830,845.152406,1274.035354,811.800161
1234.542553,926.008021,1404.755319,787.398396,1081.351064,510.179144,1040.500000,126.114973,666.031915,816.275401,1318.267145,794.464687
1329.861702,940.446524,1459.223404,720.981283,1101.776596,487.077540,1023.478723,103.013369,584.329787,793.173797,1352.291600,762.682986
1397.946809,920.232620,1469.436170,657.451872,1101.776596,481.302139,1016.670213,114.564171,553.691489,790.286096,1403.328283,728.012039
1414.968085,871.141711,1442.202128,617.024064,1064.329787,515.954545,1020.074468,129.002674,591.138298,830.713904,1403.328283,693.341091
1421.776596,833.601604,1411.563830,596.810160,1013.265957,547.719251,992.840426,154.991979,672.840426,876.917112,1359.096491,658.670144
1353.691489,836.489305,1340.074468,591.034759,938.372340,553.494652,992.840426,172.318182,768.159574,882.692513,1297.852472,655.780899
1224.329787,862.478610,1275.393617,622.799465,873.691489,544.831551,1006.457447,212.745989,863.478723,894.243316,1222.998671,670.227127
1091.563830,902.906417,1254.968085,709.430481,822.627660,515.954545,1023.478723,154.991979,975.819149,897.131016,1124.327751,719.344302
880.500000,954.885027,1122.202128,822.050802,774.968085,475.526738,1020.074468,146.328877,1040.500000,891.355615,1032.461722,765.572231
720.500000,943.334225,1030.287234,839.377005,795.393617,446.649733,969.010638,149.216578,1135.819149,888.467914,930.388357,808.910915
580.925532,920.232620,911.138298,891.355615,781.776596,440.874332,958.797872,114.564171,1258.372340,888.467914,811.302764,834.914125
536.670213,891.355615,805.606383,900.018717,795.393617,452.425134,962.202128,123.227273,1316.244681,879.804813,743.253854,840.692616
546.882979,900.018717,798.797872,914.457219,802.202128,458.200535,979.223404,134.778075,1377.521277,824.938503,739.851409,852.249599
608.159574,931.783422,900.925532,900.018717,815.819149,461.088235,992.840426,103.013369,1401.351064,770.072193,824.912547,849.360353
720.500000,940.446524,1003.053191,908.681818,832.840426,484.189840,992.840426,126.114973,1326.457447,761.409091,909.973684,834.914125
815.819149,943.334225,1094.968085,900.018717,873.691489,518.842246,1026.882979,154.991979,1220.925532,767.184492,1015.449495,843.581862
924.755319,931.783422,1210.712766,900.018717,904.329787,521.729947,1043.904255,146.328877,1118.797872,784.510695,1093.705742,834.914125
1020.074468,917.344920,1292.414894,882.692513,1030.287234,562.157754,1047.308511,149.216578,969.010638,824.938503,1202.583998,832.024880
1122.202128,943.334225,1377.521277,819.163102,1091.563830,541.943850,1030.287234,131.890374,836.244681,842.264706,1287.645136,811.800161
1227.734043,920.232620,1435.393617,793.173797,1139.223404,513.066845,1067.734043,137.665775,710.287234,830.713904,1362.498937,797.353933
1360.500000,931.783422,1496.670213,715.205882,1180.074468,487.077540,1026.882979,117.451872,618.372340,793.173797,1396.523392,759.793740
1438.797872,900.018717,1500.074468,648.788770,1169.861702,481.302139,1033.691489,103.013369,580.925532,790.286096,1433.950292,722.233547
1513.691489,824.938503,1483.053191,591.034759,1139.223404,501.516043,1023.478723,123.227273,594.542553,819.163102,1461.169856,690.451846
1503.478723,790.286096,1442.202128,562.157754,1067.734043,527.505348,1020.074468,154.991979,659.223404,868.254011,1430.547847,652.891653
1466.031915,764.296791,1414.968085,565.045455,1013.265957,556.382353,1030.287234,149.216578,717.095745,882.692513,1369.303828,638.445425
1333.265957,842.264706,1353.691489,585.259358,914.542553,547.719251,1037.095745,157.879679,849.861702,882.692513,1284.242690,641.334671
1129.010638,902.906417,1312.840426,657.451872,846.457447,515.954545,1033.691489,180.981283,938.372340,885.580214,1202.583998,687.562600
948.585106,928.895722,1190.287234,770.072193,815.819149,478.414439,1077.946809,166.542781,1077.946809,900.018717,1083.498405,748.236758
778.372340,940.446524,1084.755319,813.387701,812.414894,455.312834,1037.095745,143.441176,1111.989362,871.141711,957.607921,800.243178
621.776596,920.232620,962.202128,862.478610,805.606383,449.537433,996.244681,123.227273,1234.542553,871.141711,858.937002,829.135634
553.691489,868.254011,843.053191,902.906417,815.819149,466.863636,1006.457447,126.114973,1333.265957,871.141711,763.668527,840.692616
553.691489,874.029412,829.436170,905.794118,822.627660,458.200535,986.031915,117.451872,1380.925532,836.489305,760.266082,840.692616
608.159574,908.681818,897.521277,902.906417,822.627660,472.639037,986.031915,146.328877,1397.946809,790.286096,821.510101,832.024880
703.478723,931.783422,989.436170,897.131016,846.457447,484.189840,1006.457447,157.879679,1380.925532,738.307487,913.376130,832.024880
809.010638,931.783422,1074.542553,900.018717,880.500000,498.628342,1037.095745,157.879679,1248.159574,764.296791,1001.839713,834.914125
904.329787,928.895722,1173.265957,894.243316,911.138298,521.729947,1060.925532,180.981283,1111.989362,790.286096,1114.120415,832.024880
1003.053191,926.008021,1302.627660,874.029412,1009.861702,576.596257,1077.946809,163.655080,996.244681,827.826203,1195.779107,832.024880
1115.393617,928.895722,1401.351064,833.601604,1084.755319,562.157754,1091.563830,157.879679,849.861702,839.377005,1291.047581,817.578652
1231.138298,923.120321,1438.797872,822.050802,1142.627660,521.729947,1101.776596,131.890374,706.882979,816.275401,1352.291600,800.243178
1319.648936,934.671123,1503.478723,720.981283,1169.861702,489.965241,1064.329787,120.339572,631.989362,804.724599,1403.328283,774.239968
1469.436170,911.569519,1520.500000,654.564171,1146.031915,487.077540,1047.308511,131.890374,604.755319,790.286096,1440.755183,725.122793
1506.882979,868.254011,1489.861702,602.585561,1125.606383,492.852941,1026.882979,175.205882,621.776596,822.050802,1461.169856,681.784109
1500.074468,804.724599,1452.414894,573.708556,1067.734043,536.168449,1003.053191,175.205882,672.840426,850.927807,1423.742956,655.780899
1459.223404,822.050802,1414.968085,576.596257,1013.265957,556.382353,1023.478723,201.195187,761.351064,874.029412,1352.291600,655.780899
1312.840426,850.927807,1350.287234,605.473262,914.542553,536.168449,1030.287234,180.981283,870.287234,885.580214,1284.242690,661.559390
1156.244681,897.131016,1312.840426,680.553476,856.670213,501.516043,1077.946809,154.991979,951.989362,885.580214,1188.974216,704.898074
938.372340,928.895722,1200.500000,761.409091,822.627660,463.975936,1037.095745,152.104278,1071.138298,888.467914,1083.498405,745.347512
764.755319,934.671123,1088.159574,796.061497,815.819149,440.874332,1047.308511,131.890374,1152.840426,891.355615,978.022594,791.575441
645.606383,914.457219,938.372340,871.141711,815.819149,429.323529,1026.882979,114.564171,1254.968085,850.927807,862.339447,817.578652
563.904255,868.254011,819.223404,885.580214,809.010638,440.874332,1003.053191,114.564171,1340.074468,859.590909,763.668527,832.024880
546.882979,865.366310,812.414894,891.355615,826.031915,461.088235,999.648936,100.125668,1428.585106,816.275401,756.863636,829.135634
604.755319,891.355615,890.712766,900.018717,832.840426,461.088235,999.648936,129.002674,1428.585106,778.735294,811.302764,837.803371
706.882979,920.232620,996.244681,900.018717,839.648936,484.189840,1003.053191,160.767380,1408.159574,746.970588,913.376130,837.803371
802.202128,937.558824,1077.946809,900.018717,877.095745,518.842246,1020.074468,178.093583,1326.457447,723.868984,1005.242158,832.024880
900.925532,931.783422,1193.691489,885.580214,938.372340,530.393048,1030.287234,169.430481,1186.882979,749.858289,1103.913078,829.135634
1020.074468,917.344920,1282.202128,888.467914,1003.053191,541.943850,1047.308511,195.419786,1084.755319,784.510695,1192.376661,832.024880
1094.968085,920.232620,1370.712766,848.040107,1084.755319,541.943850,1091.563830,154.991979,921.351064,830.713904,1280.840245,811.800161
1227.734043,931.783422,1414.968085,813.387701,1125.606383,521.729947,1088.159574,114.564171,778.372340,819.163102,1348.889155,791.575441
1309.436170,926.008021,1483.053191,735.419786,1156.244681,487.077540,1071.138298,105.901070,659.223404,807.612299,1396.523392,762.682986
1435.393617,917.344920,1523.904255,683.441176,1176.670213,481.302139,1071.138298,105.901070,618.372340,793.173797,1433.950292,728.012039
1517.095745,850.927807,1517.095745,617.024064,1149.436170,492.852941,1054.117021,131.890374,621.776596,819.163102,1454.364965,696.230337
1506.882979,813.387701,1469.436170,573.708556,1094.968085,524.617647,1016.670213,131.890374,662.627660,848.040107,1447.560074,658.670144
1483.053191,793.173797,1435.393617,567.933155,1043.904255,562.157754,1030.287234,152.104278,754.542553,879.804813,1382.913610,644.223917
1394.542553,839.377005,1408.159574,588.147059,962.202128,550.606952,1037.095745,178.093583,839.648936,894.243316,1311.462254,647.113162
1207.308511,885.580214,1326.457447,631.462567,880.500000,533.280749,1064.329787,186.756684,934.968085,897.131016,1236.608453,676.005618
1033.691489,943.334225,1275.393617,761.409091,829.436170,492.852941,1057.521277,152.104278,1037.095745,894.243316,1141.339979,725.122793
839.648936,949.109626,1132.414894,796.061497,819.223404,469.751337,1047.308511,137.665775,1152.840426,891.355615,1018.851940,777.129213
713.691489,934.671123,1020.074468,842.264706,809.010638,455.312834,1037.095745,131.890374,1258.372340,874.029412,909.973684,820.467897
597.946809,900.018717,907.734043,900.018717,815.819149,469.751337,1047.308511,103.013369,1329.861702,874.029412,811.302764,837.803371
553.691489,874.029412,809.010638,902.906417,832.840426,469.751337,1009.861702,120.339572,1414.968085,836.489305,760.266082,849.360353
594.542553,911.569519,839.648936,908.681818,826.031915,475.526738,1033.691489,120.339572,1449.010638,781.622995,790.888091,852.249599
655.819149,917.344920,975.819149,900.018717,846.457447,518.842246,1003.053191,134.778075,1442.202128,741.195187,886.156566,849.360353
788.585106,928.895722,1071.138298,900.018717,853.265957,518.842246,1037.095745,149.216578,1370.712766,741.195187,974.620149,843.581862
887.308511,934.671123,1156.244681,908.681818,914.542553,530.393048,1037.095745,123.227273,1224.329787,749.858289,1069.888623,843.581862
969.010638,931.783422,1248.159574,885.580214,999.648936,553.494652,1047.308511,163.655080,1084.755319,796.061497,1171.961988,834.914125
1071.138298,920.232620,1336.670213,856.703209,1067.734043,576.596257,1043.904255,154.991979,907.734043,824.938503,1253.620680,826.246388
1173.265957,926.008021,1421.776596,830.713904,1125.606383,544.831551,1054.117021,143.441176,785.180851,830.713904,1331.876927,808.910915
1278.797872,931.783422,1469.436170,761.409091,1142.627660,507.291444,1043.904255,120.339572,669.436170,813.387701,1382.913610,782.907705
1370.712766,923.120321,1489.861702,697.879679,1149.436170,492.852941,1071.138298,111.676471,655.819149,810.500000,1420.340510,745.347512
1455.819149,894.243316,1496.670213,643.013369,1135.819149,507.291444,1064.329787,111.676471,628.585106,819.163102,1444.157629,713.565811
1469.436170,850.927807,1435.393617,611.248663,1064.329787,530.393048,1057.521277,120.339572,689.861702,862.478610,1420.340510,687.562600
1431.989362,856.703209,1414.968085,608.360963,1037.095745,565.045455,1054.117021,126.114973,802.202128,879.804813,1355.694046,673.116372
1326.457447,876.917112,1329.861702,637.237968,962.202128,562.157754,1067.734043,140.553476,880.500000,871.141711,1284.242690,684.673355
1149.436170,914.457219,1295.819149,671.890374,877.095745,515.954545,1074.542553,163.655080,982.627660,871.141711,1188.974216,728.012039
945.180851,937.558824,1207.308511,787.398396,836.244681,481.302139,1077.946809,157.879679,1118.797872,885.580214,1103.913078,765.572231
771.563830,940.446524,1101.776596,845.152406,829.436170,469.751337,1074.542553,137.665775,1183.478723,891.355615,978.022594,811.800161
659.223404,917.344920,955.393617,900.018717,826.031915,458.200535,1040.500000,111.676471,1275.393617,882.692513,869.144338,840.692616
567.308511,897.131016,836.244681,920.232620,826.031915,463.975936,1030.287234,129.002674,1326.457447,853.815508,784.083200,846.471108
594.542553,900.018717,822.627660,928.895722,819.223404,469.751337,1030.287234,131.890374,1411.563830,833.601604,780.680755,852.249599
642.202128,923.120321,945.180851,897.131016,839.648936,478.414439,1013.265957,146.328877,1435.393617,784.510695,852.132111,843.581862
744.329787,937.558824,1023.478723,905.794118,863.478723,501.516043,999.648936,186.756684,1343.478723,735.419786,947.400585,840.692616
853.265957,934.671123,1146.031915,891.355615,900.925532,536.168449,1026.882979,198.307487,1231.138298,761.409091,1046.071505,843.581862
934.968085,940.446524,1237.946809,882.692513,958.797872,539.056150,1020.074468,209.858289,1139.223404,790.286096,1144.742424,837.803371
1043.904255,928.895722,1309.436170,871.141711,1040.500000,565.045455,1043.904255,201.195187,982.627660,842.264706,1226.401116,826.246388
1169.861702,920.232620,1401.351064,827.826203,1111.989362,541.943850,1050.712766,172.318182,863.478723,868.254011,1308.059809,817.578652
1254.968085,926.008021,1466.031915,807.612299,1149.436170,510.179144,1067.734043,137.665775,706.882979,833.601604,1359.096491,785.796950
1380.925532,928.895722,1503.478723,720.981283,1173.265957,489.965241,1054.117021,114.564171,618.372340,807.612299,1410.133174,762.682986
1455.819149,908.681818,1530.712766,651.676471,1156.244681,498.628342,1033.691489,103.013369,580.925532,816.275401,1447.560074,716.455056
1489.861702,859.590909,1479.648936,593.922460,1129.010638,513.066845,1033.691489,103.013369,597.946809,853.815508,1454.364965,684.673355
1493.265957,813.387701,1445.606383,565.045455,1043.904255,547.719251,1020.074468,123.227273,679.648936,908.681818,1416.938065,647.113162
1435.393617,801.836898,1384.329787,573.708556,1009.861702,570.820856,1009.861702,134.778075,802.202128,905.794118,1342.084264,638.445425
1309.436170,850.927807,1350.287234,608.360963,928.159574,562.157754,1026.882979,163.655080,880.500000,894.243316,1270.632908,655.780899
1135.819149,908.681818,1268.585106,689.216578,836.244681,524.617647,1023.478723,134.778075,982.627660,894.243316,1165.157097,702.008828
938.372340,949.109626,1176.670213,784.510695,826.031915,489.965241,1030.287234,137.665775,1071.138298,905.794118,1069.888623,751.126003
761.351064,943.334225,1071.138298,833.601604,798.797872,472.639037,1033.691489,126.114973,1173.265957,908.681818,950.803030,814.689406
608.159574,923.120321,938.372340,897.131016,798.797872,463.975936,1003.053191,94.350267,1231.138298,900.018717,831.717438,843.581862
540.074468,879.804813,805.606383,920.232620,819.223404,461.088235,1003.053191,91.462567,1357.095745,885.580214,743.253854,849.360353
546.882979,882.692513,802.202128,920.232620,809.010638,478.414439,1023.478723,108.788770,1411.563830,845.152406,746.656300,849.360353
597.946809,914.457219,880.500000,911.569519,809.010638,472.639037,1020.074468,117.451872,1421.776596,787.398396,804.497873,852.249599
693.265957,928.895722,982.627660,911.569519,836.244681,507.291444,1016.670213,126.114973,1357.095745,767.184492,909.973684,849.360353
802.202128,937.558824,1098.372340,908.681818,863.478723,521.729947,1009.861702,126.114973,1268.585106,767.184492,991.632376,843.581862
897.521277,931.783422,1186.882979,905.794118,917.946809,536.168449,1026.882979,146.328877,1132.414894,784.510695,1093.705742,840.692616
1009.861702,934.671123,1302.627660,865.366310,989.436170,553.494652,1040.500000,152.104278,999.648936,833.601604,1182.169325,843.581862
1084.755319,920.232620,1374.117021,842.264706,1043.904255,562.157754,1088.159574,149.216578,863.478723,845.152406,1263.828017,829.135634
1207.308511,920.232620,1445.606383,813.387701,1115.393617,539.056150,1071.138298,134.778075,730.712766,848.040107,1335.279373,806.021669
1319.648936,940.446524,1462.627660,746.970588,1152.840426,489.965241,1047.308511,120.339572,621.776596,813.387701,1372.706273,785.796950
1431.989362,926.008021,1503.478723,683.441176,1146.031915,481.302139,1020.074468,105.901070,601.351064,793.173797,1430.547847,748.236758
1469.436170,882.692513,1493.265957,631.462567,1135.819149,524.617647,1047.308511,152.104278,591.138298,822.050802,1440.755183,707.787319
1500.074468,833.601604,1452.414894,596.810160,1067.734043,556.382353,1009.861702,152.104278,652.414894,862.478610,1427.145401,676.005618
1442.202128,822.050802,1414.968085,576.596257,1026.882979,570.820856,1030.287234,178.093583,757.946809,891.355615,1365.901382,655.780899
1309.436170,850.927807,1353.691489,596.810160,911.138298,576.596257,1023.478723,198.307487,860.074468,891.355615,1301.254918,652.891653
1152.840426,891.355615,1333.265957,663.227273,880.500000,544.831551,1030.287234,186.756684,941.776596,879.804813,1195.779107,693.341091
958.797872,931.783422,1231.138298,790.286096,826.031915,507.291444,1033.691489,163.655080,1006.457447,894.243316,1110.717969,745.347512
795.393617,949.109626,1084.755319,824.938503,798.797872,475.526738,1026.882979,146.328877,1129.010638,894.243316,984.827485,806.021669
655.819149,931.783422,965.606383,874.029412,781.776596,469.751337,992.840426,131.890374,1224.329787,865.366310,872.546784,832.024880
540.074468,897.131016,815.819149,917.344920,785.180851,478.414439,975.819149,129.002674,1309.436170,865.366310,767.070973,852.249599
540.074468,882.692513,771.563830,920.232620,798.797872,481.302139,979.223404,134.778075,1377.521277,850.927807,722.839181,855.138844
553.691489,917.344920,849.861702,908.681818,798.797872,481.302139,989.436170,146.328877,1411.563830,796.061497,763.668527,858.028090
635.393617,940.446524,941.776596,914.457219,815.819149,507.291444,989.436170,172.318182,1377.521277,764.296791,858.937002,860.917335
723.904255,937.558824,1033.691489,902.906417,843.053191,524.617647,1013.265957,169.430481,1285.606383,755.633690,947.400585,852.249599
815.819149,940.446524,1139.223404,902.906417,887.308511,547.719251,1030.287234,166.542781,1146.031915,761.409091,1049.473950,849.360353
934.968085,937.558824,1234.542553,897.131016,945.180851,550.606952,1040.500000,154.991979,1026.882979,801.836898,1137.937533,852.249599
1047.308511,940.446524,1316.244681,874.029412,1033.691489,565.045455,1043.904255,163.655080,860.074468,845.152406,1219.596225,840.692616
1142.627660,937.558824,1384.329787,839.377005,1081.351064,541.943850,1040.500000,149.216578,737.521277,845.152406,1294.450027,817.578652
1275.393617,940.446524,1442.202128,775.847594,1101.776596,513.066845,1033.691489,143.441176,628.585106,830.713904,1345.486709,800.243178
1367.308511,946.221925,1452.414894,700.767380,1129.010638,498.628342,1030.287234,137.665775,580.925532,816.275401,1379.511164,762.682986
1431.989362,891.355615,1462.627660,651.676471,1108.585106,515.954545,1016.670213,137.665775,580.925532,833.601604,1399.925837,722.233547
1438.797872,862.478610,1425.180851,617.024064,1050.712766,541.943850,1016.670213,137.665775,608.159574,882.692513,1396.523392,684.673355
1394.542553,853.815508,1367.308511,599.697861,986.031915,570.820856,1016.670213,146.328877,706.882979,897.131016,1342.084264,673.116372
1289.010638,868.254011,1343.478723,617.024064,945.180851,576.596257,1023.478723,154.991979,812.414894,911.569519,1274.035354,681.784109
1142.627660,928.895722,1299.223404,694.991979,856.670213,570.820856,1003.053191,160.767380,890.712766,905.794118,1192.376661,716.455056
975.819149,957.772727,1220.925532,827.826203,809.010638,510.179144,1009.861702,163.655080,1026.882979,914.457219,1093.705742,759.793740
798.797872,963.548128,1067.734043,836.489305,785.180851,484.189840,1016.670213,169.430481,1098.372340,897.131016,978.022594,814.689406
649.010638,951.997326,969.010638,874.029412,788.585106,466.863636,975.819149,154.991979,1183.478723,885.580214,858.937002,843.581862
543.478723,911.569519,843.053191,928.895722,812.414894,463.975936,989.436170,129.002674,1268.585106,908.681818,750.058745,858.028090
502.627660,908.681818,774.968085,926.008021,788.585106,469.751337,972.414894,149.216578,1346.882979,894.243316,719.436736,860.917335
546.882979,928.895722,809.010638,934.671123,788.585106,475.526738,1003.053191,149.216578,1421.776596,813.387701,750.058745,866.695827
614.968085,954.885027,911.138298,937.558824,819.223404,495.740642,982.627660,157.879679,1401.351064,775.847594,845.327220,863.806581
723.904255,960.660428,1013.265957,943.334225,853.265957,510.179144,999.648936,175.205882,1326.457447,761.409091,940.595694,866.695827
843.053191,957.772727,1122.202128,923.120321,883.904255,539.056150,1033.691489,180.981283,1244.755319,764.296791,1022.254386,863.806581
931.563830,957.772727,1234.542553,917.344920,962.202128,556.382353,1060.925532,180.981283,1115.393617,804.724599,1127.730197,858.028090
1016.670213,954.885027,1306.031915,897.131016,1033.691489,582.371658,1033.691489,175.205882,938.372340,850.927807,1229.803562,852.249599
1146.031915,957.772727,1404.755319,862.478610,1108.585106,567.933155,1043.904255,149.216578,812.414894,874.029412,1304.657363,837.803371
1241.351064,951.997326,1442.202128,822.050802,1139.223404,515.954545,1060.925532,206.970588,679.648936,862.478610,1365.901382,814.689406
1370.712766,957.772727,1483.053191,738.307487,1149.436170,495.740642,1040.500000,195.419786,587.734043,824.938503,1406.730728,774.239968
1445.606383,934.671123,1503.478723,669.002674,1152.840426,507.291444,1033.691489,206.970588,574.117021,839.377005,1430.547847,739.569021
1476.244681,874.029412,1445.606383,619.911765,1088.159574,521.729947,1009.861702,169.430481,601.351064,868.254011,1440.755183,702.008828
1459.223404,859.590909,1428.585106,611.248663,1037.095745,559.270053,1013.265957,195.419786,713.691489,897.131016,1386.316055,681.784109
1360.500000,871.141711,1353.691489,619.911765,975.819149,579.483957,1037.095745,204.082888,819.223404,902.906417,1311.462254,676.005618
1173.265957,914.457219,1295.819149,657.451872,907.734043,573.708556,1026.882979,192.532086,883.904255,897.131016,1229.803562,699.119583
999.648936,951.997326,1237.946809,744.082888,843.053191,533.280749,1023.478723,183.868984,989.436170,891.355615,1134.535088,759.793740
826.031915,966.435829,1142.627660,836.489305,812.414894,492.852941,1016.670213,160.767380,1098.372340,891.355615,1032.461722,806.021669
669.436170,963.548128,1030.287234,874.029412,788.585106,478.414439,1020.074468,146.328877,1176.670213,897.131016,916.778575,846.471108
577.521277,920.232620,890.712766,923.120321,798.797872,472.639037,969.010638,126.114973,1254.968085,891.355615,787.485646,858.028090
512.840426,891.355615,774.968085,931.783422,812.414894,484.189840,969.010638,140.553476,1340.074468,882.692513,729.644072,863.806581
523.053191,905.794118,822.627660,931.783422,785.180851,478.414439,979.223404,152.104278,1414.968085,822.050802,743.253854,872.474318
601.351064,940.446524,928.159574,928.895722,819.223404,489.965241,986.031915,163.655080,1408.159574,778.735294,835.119883,863.806581
717.095745,943.334225,1016.670213,934.671123,829.436170,533.280749,1006.457447,178.093583,1319.648936,770.072193,933.790803,860.917335
826.031915,957.772727,1115.393617,911.569519,883.904255,536.168449,1016.670213,172.318182,1234.542553,770.072193,1022.254386,860.917335
917.946809,960.660428,1210.712766,911.569519,928.159574,547.719251,1033.691489,186.756684,1091.563830,804.724599,1120.925306,860.917335
1023.478723,949.109626,1309.436170,874.029412,1020.074468,570.820856,1020.074468,180.981283,934.968085,845.152406,1212.791334,846.471108
1135.819149,937.558824,1397.946809,839.377005,1054.117021,567.933155,1030.287234,183.868984,788.585106,862.478610,1291.047581,823.357143
1231.138298,957.772727,1404.755319,813.387701,1098.372340,521.729947,1023.478723,163.655080,645.606383,856.703209,1338.681818,811.800161
1326.457447,937.558824,1455.819149,718.093583,1135.819149,510.179144,1030.287234,154.991979,567.308511,833.601604,1389.718501,771.350722
1421.776596,923.120321,1466.031915,648.788770,1118.797872,518.842246,1009.861702,143.441176,570.712766,827.826203,1416.938065,736.679775
1459.223404,874.029412,1435.393617,617.024064,1054.117021,530.393048,1016.670213,154.991979,614.968085,874.029412,1406.730728,696.230337
1445.606383,845.152406,1401.351064,599.697861,1003.053191,562.157754,1006.457447,169.430481,703.478723,894.243316,1362.498937,670.227127
1316.244681,862.478610,1353.691489,608.360963,911.138298,579.483957,1013.265957,198.307487,802.202128,911.569519,1277.437799,670.227127
1156.244681,908.681818,1319.648936,660.339572,863.478723,562.157754,989.436170,175.205882,890.712766,900.018717,1202.583998,696.230337
1030.287234,931.783422,1237.946809,758.521390,781.776596,521.729947,1009.861702,183.868984,979.223404,905.794118,1100.510633,736.679775
832.840426,960.660428,1108.585106,830.713904,771.563830,461.088235,996.244681,166.542781,1074.542553,905.794118,984.827485,797.353933
669.436170,957.772727,996.244681,856.703209,747.734043,452.425134,992.840426,140.553476,1169.861702,902.906417,886.156566,823.357143
546.882979,917.344920,873.691489,908.681818,771.563830,452.425134,975.819149,134.778075,1254.968085,900.018717,763.668527,860.917335
502.627660,885.580214,757.946809,911.569519,774.968085,455.312834,938.372340,123.227273,1333.265957,882.692513,695.619617,852.249599
512.840426,900.018717,778.372340,911.569519,778.372340,472.639037,948.585106,163.655080,1384.329787,827.826203,726.241627,852.249599
580.925532,926.008021,894.117021,902.906417,785.180851,481.302139,941.776596,157.879679,1397.946809,793.173797,794.290537,852.249599
700.074468,931.783422,1003.053191,885.580214,795.393617,510.179144,958.797872,186.756684,1312.840426,764.296791,903.168793,843.581862
815.819149,931.783422,1098.372340,894.243316,866.882979,530.393048,969.010638,201.195187,1193.691489,752.745989,991.632376,843.581862
887.308511,926.008021,1200.500000,882.692513,928.159574,533.280749,992.840426,189.644385,1050.712766,781.622995,1086.900851,834.914125
1009.861702,934.671123,1261.776596,868.254011,982.627660,559.270053,1054.117021,180.981283,962.202128,822.050802,1171.961988,829.135634
1122.202128,928.895722,1353.691489,824.938503,1057.521277,553.494652,1016.670213,146.328877,744.329787,859.590909,1253.620680,808.910915
1207.308511,931.783422,1394.542553,784.510695,1091.563830,533.280749,1013.265957,134.778075,649.010638,830.713904,1304.657363,791.575441
1295.819149,931.783422,1435.393617,703.655080,1105.180851,492.852941,1003.053191,131.890374,580.925532,827.826203,1352.291600,762.682986
1367.308511,894.243316,1452.414894,660.339572,1098.372340,504.403743,989.436170,146.328877,546.882979,816.275401,1386.316055,725.122793
1421.776596,862.478610,1435.393617,625.687166,1064.329787,530.393048,1003.053191,143.441176,601.351064,853.815508,1386.316055,693.341091
1401.351064,845.152406,1380.925532,599.697861,1006.457447,550.606952,979.223404,137.665775,662.627660,885.580214,1352.291600,676.005618
